type,mode,amount,currentBalance,transactionTimestamp,valueDate,txnId,narration,reference
DEBIT,UPI,70,589.8,2023-12-07T22:07:21+05:30,07-12-2023,c1bafebb-16c3-4b5f-a04f-84120657b604,UPI/37071,
CREDIT,OTHERS,1630,2219.8,2023-12-08T06:03:54+05:30,08-12-2023,f440e241-295e-4d32-a083-38ba7ef51113,NEFT,8646845
DEBIT,UPI,40,2179.8,2023-12-08T10:25:11+05:30,08-12-2023,a4235b82-f486-4a3e-b916-06be83f5f799,UPI/GPAY,
DEBIT,UPI,35,2144.8,2023-12-08T22:12:01+05:30,08-12-2023,2e3bed8e-65ec-4ea4-99ad-01a8874875d5,UPI/PAYTMnp,
CREDIT,OTHERS,210,2354.8,2023-12-09T06:39:54+05:30,09-12-2023,3640935a-3ece-4d18-8870-c57f78152f20,NEFT,8646845
DEBIT,UPI,120,2234.8,2023-12-09T12:24:30+05:30,09-12-2023,8ec29c92-1ba8-46a2-8d4f-a366ba1af469,UPI/37090,
DEBIT,UPI,40,2194.8,2023-12-09T22:09:46+05:30,09-12-2023,17e18e42-31d4-486a-8b20-992584eecf4f,UPI/33430,
CREDIT,OTHERS,450,2644.8,2023-12-10T05:33:23+05:30,10-12-2023,dc1772d9-fcab-47f0-8577-4dfafb04b996,NEFT,8646845
DEBIT,UPI,10,2634.8,2023-12-10T21:24:06+05:30,10-12-2023,8cd2ad3f-fa1b-4f03-8fc2-a4f280b5dc67,UPI/3710,
DEBIT,UPI,5,2629.8,2023-12-10T22:11:14+05:30,10-12-2023,acc4f7ef-860b-4467-a566-94afb81e865f,UPI/37101-,
CREDIT,OTHERS,2300,4929.8,2023-12-11T07:09:02+05:30,11-12-2023,8a6d2118-2ffb-4bf2-a909-bb18224dc396,NEFT,8646845
DEBIT,UPI,30,4899.8,2023-12-11T22:04:19+05:30,11-12-2023,1525ce13-ba65-4d9c-9b70-512ff424ee7a,UPI/33458,
CREDIT,OTHERS,400,5299.8,2023-12-12T09:50:35+05:30,12-12-2023,824eedf2-cdec-4fa4-a64e-2571db8c400b,NEFT,8646845
DEBIT,UPI,239,5060.8,2023-12-12T14:45:43+05:30,12-12-2023,8808c52c-487f-4c1a-a174-030cebd5dd51,UPI/BILLDESKRECHARGE,
CREDIT,OTHERS,2150,7210.8,2023-12-13T07:46:51+05:30,13-12-2023,89d35324-ffed-4553-ae23-fe785440b61c,NEFT,8646845
DEBIT,UPI,55,7155.8,2023-12-13T10:29:35+05:30,13-12-2023,a59ffb85-69d7-4c1d-b194-32d1c1d21160,UPI/37133,
DEBIT,UPI,300,6855.8,2023-12-13T16:56:42+05:30,13-12-2023,e5f9a203-43cf-45d0-9ee7-13b83ebc7c5a,UPI/BHARATPE,
DEBIT,UPI,195,6660.8,2023-12-13T21:09:37+05:30,13-12-2023,66ac8fe7-7c35-4ff3-afb1-42b4417e335c,UPI/37136,
CREDIT,OTHERS,550,7210.8,2023-12-14T07:41:17+05:30,14-12-2023,50944c66-968b-4497-83e0-e6851e0cc277,NEFT,8646845
DEBIT,UPI,10,7200.8,2023-12-14T10:47:17+05:30,14-12-2023,eb6c2f3d-fda7-4f6e-b1b5-1da1e8c31e0c,UPI/33481,
DEBIT,UPI,2000,5200.8,2023-12-14T17:25:19+05:30,14-12-2023,d2487a4d-ff70-479d-b733-e05dcc85e312,UPI/37144,
DEBIT,UPI,30,5170.8,2023-12-15T10:37:43+05:30,15-12-2023,da2103a4-9c9e-4c6a-85a1-52c3b4183238,UPI/37157,
CREDIT,OTHERS,700,5870.8,2023-12-16T07:49:37+05:30,16-12-2023,17ad766b-af37-40c5-b682-d7dcf5c477f0,NEFT,8646845
DEBIT,UPI,30,5840.8,2023-12-16T12:27:35+05:30,16-12-2023,8bc13a32-b96d-48cc-b3f4-44347d2bfa51,UPI/GPAY,
DEBIT,UPI,500,5340.8,2023-12-16T19:12:46+05:30,16-12-2023,61394046-351b-4ec4-a76c-d22a1ce7a56e,UPI/33502,
CREDIT,OTHERS,1100,6440.8,2023-12-17T07:54:58+05:30,17-12-2023,1cb1dd5c-9dcd-42b2-b64d-e346ef69d09d,NEFT,8646845
CREDIT,UPI,500,6940.8,2023-12-17T10:31:15+05:30,17-12-2023,1bd57b7d-e4d7-4c38-ba41-4217b0e19660,UPI/33518,
DEBIT,UPI,120,6820.8,2023-12-17T10:34:36+05:30,17-12-2023,0012eaa8-368a-4e35-b3c0-a95b33e8cd96,UPI/37176,
DEBIT,UPI,20,6800.8,2023-12-17T17:08:49+05:30,17-12-2023,d435bb20-9bd2-414a-bf2c-5e4f55769f08,UPI/33519,
DEBIT,UPI,30,6770.8,2023-12-17T22:13:10+05:30,17-12-2023,738ed782-9779-4e4d-a0ff-018c97d91632,UPI/3717,
CREDIT,OTHERS,1150,7920.8,2023-12-18T03:35:02+05:30,18-12-2023,2fac0273-e8a0-4ede-ba72-406f9b86361e,NEFT,8646845
DEBIT,UPI,1300,6620.8,2023-12-18T14:10:53+05:30,18-12-2023,74391594-4b0a-4e9d-8349-9bb8270850f0,UPI/37185/,
CREDIT,OTHERS,1820,8440.8,2023-12-18T19:03:32+05:30,18-12-2023,4d7c974b-2ebd-40b9-ab59-6fe7d3209753,IMPS,
DEBIT,UPI,40,8400.8,2023-12-19T10:42:35+05:30,19-12-2023,8b6884ea-2f8e-42e1-ab66-0145777135bb,UPI/PAYTMgp,
DEBIT,UPI,500,7900.8,2023-12-19T18:38:36+05:30,19-12-2023,cab97d3e-5468-4e30-bbfd-3067cfb83384,UPI/33535,
DEBIT,UPI,25,7875.8,2023-12-19T21:13:49+05:30,19-12-2023,6c999f83-d09c-4d71-864f-64c31fde893a,UPI/PAYTMvp,
CREDIT,OTHERS,1100,8975.8,2023-12-20T05:29:58+05:30,20-12-2023,fa0a0894-4dbe-46d1-b601-aedc49fd803a,NEFT,8646845
DEBIT,UPI,900,8075.8,2023-12-20T15:07:42+05:30,20-12-2023,27da12ab-450e-4b8c-b7e2-34e090da6f25,UPI/37208,
CREDIT,OTHERS,1175.51,9251.31,2023-12-21T05:13:39+05:30,21-12-2023,e24aee89-6149-4ac9-89eb-76eb8503c08d,NEFT,8646845
CREDIT,UPI,300,9551.31,2023-12-21T15:23:52+05:30,21-12-2023,d06f3238-931b-4299-87a6-0fed0b5c1ce1,,
DEBIT,UPI,500,9051.31,2023-12-21T19:07:06+05:30,21-12-2023,1dca6210-82bd-4786-888d-eab1f5510d35,UPI/37210,
CREDIT,OTHERS,2440,11491.31,2023-12-22T06:07:33+05:30,22-12-2023,a4ed9eb6-61da-4cf5-ae2b-c82f01d92ae5,NEFT,8646845
DEBIT,UPI,30,11461.31,2023-12-22T19:51:31+05:30,22-12-2023,ad3456cf-708e-42c3-a4ab-0e1b010b78ba,UPI/37227,
DEBIT,UPI,25,11436.31,2023-12-22T19:57:17+05:30,22-12-2023,f8d5c5ec-f06b-4077-ab4a-d9654f079fdd,UPI/37226,
CREDIT,OTHERS,2730,14166.31,2023-12-23T08:18:27+05:30,23-12-2023,bb67ffaf-673e-4001-88a8-3fe5525e8547,NEFT,8646845
DEBIT,UPI,240.9,13925.41,2023-12-23T11:57:15+05:30,23-12-2023,78842830-5518-49e4-98d7-1d18237b8900,UPI/EURONETGPAY,
DEBIT,UPI,15,13910.41,2023-12-23T12:13:42+05:30,23-12-2023,1379293d-e6de-490d-a4c8-c8ccbc222f55,UPI/GPAYBILLREACHARGE,
CREDIT,OTHERS,800,14710.41,2023-12-24T06:08:56+05:30,24-12-2023,c4c402ee-91b0-4c1b-b343-cd5d4b6ad4b4,NEFT,8646845
DEBIT,UPI,55,14655.41,2023-12-24T10:27:47+05:30,24-12-2023,11492697-fa31-47ab-a78d-cc61497d4aa5,UPI/37249,
DEBIT,UPI,3000,11655.41,2023-12-24T18:11:58+05:30,24-12-2023,66741393-18f7-4753-9623-6b0e092077eb,UPI/33584,
DEBIT,UPI,500,11155.41,2023-12-24T18:45:51+05:30,24-12-2023,5028b245-0d4b-4efc-afb5-167c28362579,UPI/33586,
DEBIT,UPI,500,10655.41,2023-12-24T19:31:40+05:30,24-12-2023,852f4b65-53cf-40b6-96c7-d6fd5175cbae,UPI/37240,
DEBIT,UPI,100,10555.41,2023-12-24T21:29:53+05:30,24-12-2023,4fbf0fac-deec-4188-a05b-35cbf08cef1a,UPI/BHARATPE6,
DEBIT,UPI,1000,9555.41,2023-12-25T11:14:05+05:30,25-12-2023,a95a11cb-13da-4251-87ba-0e756e454568,UPI/37256,
CREDIT,UPI,700,10255.41,2023-12-25T12:12:22+05:30,25-12-2023,0023242d-1db9-4e07-8220-f9641e53f407,UPI/33597,
CREDIT,UPI,1,10256.41,2023-12-25T13:04:24+05:30,25-12-2023,5b80c7f9-951b-438f-952c-47221d453adb,UPI/33592/goog-payment,
DEBIT,UPI,2400,7856.41,2023-12-25T20:21:17+05:30,25-12-2023,9ccad65c-9862-4d10-9f9b-7d23080cb7b1,UPI/33594,
DEBIT,UPI,2520,5336.41,2023-12-25T20:45:46+05:30,25-12-2023,180cf57a-a5c1-499f-b244-c1a7f947fd02,UPI/37252,
CREDIT,OTHERS,850,6186.41,2023-12-26T06:54:12+05:30,26-12-2023,88dc08eb-4d59-49dd-b0aa-e78d9add4e2c,NEFT,8646845
CREDIT,OTHERS,200,6386.41,2023-12-27T05:09:47+05:30,27-12-2023,1e037adf-c2e8-49c6-a9f7-2b73bbdc34cc,NEFT,8646845
DEBIT,UPI,240.9,6145.51,2023-12-27T15:30:42+05:30,27-12-2023,639e951c-916f-4215-953c-97d751ce6ed8,UPI/EURONETGPAY,
DEBIT,UPI,5000,1145.51,2023-12-27T15:39:10+05:30,27-12-2023,24c9cfcd-9ea9-411f-85df-98faebff3b25,UPI/33610,
DEBIT,UPI,500,645.51,2023-12-27T18:49:55+05:30,27-12-2023,9a3605e0-3524-4ec7-83da-85fb7675ebb9,UPI/37273,
DEBIT,UPI,500,145.51,2023-12-27T18:55:23+05:30,27-12-2023,193526b9-3727-4792-94a4-db19dd9f5ea7,UPI/33613,
DEBIT,UPI,15,130.51,2023-12-27T21:55:29+05:30,27-12-2023,7f1d2a75-1a8b-436a-be96-06bb383a7153,UPI/3727,
CREDIT,OTHERS,228,358.51,2023-12-28T04:55:22+05:30,28-12-2023,862ad5d8-cf18-4308-a3e6-4c7bc06c34df,NEFT,8646845
DEBIT,UPI,20,338.51,2023-12-28T22:12:41+05:30,28-12-2023,6bc28a65-1437-4c07-aa79-c9b563bc5265,UPI/3728,
CREDIT,OTHERS,550,888.51,2023-12-29T06:00:15+05:30,29-12-2023,62254c56-0884-4f06-bf06-2bc1264348b3,NEFT,8646845
DEBIT,UPI,10,878.51,2023-12-29T20:35:44+05:30,29-12-2023,237a72cd-64e9-4ae3-92a1-c7eba58fa216,UPI/3729,
DEBIT,UPI,500,378.51,2023-12-30T18:25:07+05:30,30-12-2023,62202a0c-8ad2-4b14-ac71-f60b6d75f61e,UPI/33647,
DEBIT,UPI,78,300.51,2023-12-30T21:51:53+05:30,30-12-2023,4137df5c-c8b0-4f8c-b0ff-a0618ab05e36,UPI/3730,
CREDIT,OTHERS,1059,1359.51,2023-12-31T08:21:10+05:30,31-12-2023,aa0dcff2-c956-46a6-96ce-efbdf01d5d9b,NEFT,8646845
CREDIT,UPI,700,2059.51,2023-12-31T16:41:01+05:30,31-12-2023,55476aac-ad49-4aaf-84b8-95c06cfe2b22,UPI/3731,
CREDIT,OTHERS,250,2309.51,2024-01-01T03:54:55+05:30,01-01-2024,e5c67e48-2712-413e-a53d-6dd9996e11ae,NEFT,8646845
CREDIT,UPI,5000,7309.51,2024-01-01T18:37:59+05:30,01-01-2024,b20c5a06-a9ec-4f85-b905-f5f595851a46,UPI/4367,
CREDIT,OTHERS,900,8209.51,2024-01-01T18:40:22+05:30,01-01-2024,2996bcc7-9f66-4df3-8e7c-09a8fa75163a,IMPS,
DEBIT,UPI,1720,6489.51,2024-01-01T19:53:46+05:30,01-01-2024,45bd7eda-edf6-4d6a-abef-ca41658bb597,UPI/43677,
CREDIT,UPI,120,6609.51,2024-01-01T19:54:34+05:30,01-01-2024,198742d6-1048-43de-aa4e-41cc27c472e0,UPI/40013/,
DEBIT,UPI,3375,3234.51,2024-01-01T20:06:06+05:30,01-01-2024,c15cb3cc-f7f3-4876-a2d1-55bbdea480f0,UPI/43672,
DEBIT,UPI,500,2734.51,2024-01-02T18:34:13+05:30,02-01-2024,cf816ca2-9fc0-4e43-b8ce-6e8a8f22211c,UPI/43681,
DEBIT,UPI,60,2674.51,2024-01-02T19:57:49+05:30,02-01-2024,8ee308dd-abf8-4647-a620-446e808ed0ef,UPI/43683,
DEBIT,UPI,250,2424.51,2024-01-02T21:04:45+05:30,02-01-2024,451c2fc7-caaa-43e6-a9d9-f1fef5f04fd5,UPI/43685,
CREDIT,OTHERS,70,2494.51,2024-01-03T06:24:58+05:30,03-01-2024,5d37f0e9-2445-4da1-8f90-9db6918dffb7,NEFT,8646845
DEBIT,UPI,20,2474.51,2024-01-03T20:43:57+05:30,03-01-2024,5f4d9d8c-ad15-4521-a4ef-78ce8a7bc41f,UPI/43699,
CREDIT,OTHERS,600,3074.51,2024-01-04T05:55:55+05:30,04-01-2024,1862c07d-6102-47a5-8cfe-9be7d7ac500f,NEFT,8646845
DEBIT,UPI,1500,1574.51,2024-01-04T18:29:40+05:30,04-01-2024,f7cdffdc-88ab-4e12-a0cd-fc8afb8cedcf,UPI/BHARATPE,
DEBIT,UPI,241,1333.51,2024-01-04T19:59:28+05:30,04-01-2024,ab016bb8-dfba-4171-8adf-2e4737c99d8b,UPI/JIOINAPPDIRECT/,
CREDIT,OTHERS,550,1883.51,2024-01-06T06:21:32+05:30,06-01-2024,1115107b-8f3c-4048-a6bf-cd73d8ca2315,NEFT,8646845
DEBIT,UPI,1500,383.51,2024-01-06T14:07:33+05:30,06-01-2024,4d94c4b0-086b-4f5c-a7c7-fd861ef2a2f6,UPI/PAYTMUP,
CREDIT,OTHERS,2100,2483.51,2024-01-08T04:11:11+05:30,08-01-2024,ce4a5a75-f6f6-469f-a474-6af88d46068a,NEFT,8646845
DEBIT,UPI,500,1983.51,2024-01-08T13:10:34+05:30,08-01-2024,f8d997e5-7366-4a8f-bdd2-db5f3255c418,UPI/43747/,
DEBIT,UPI,500,1483.51,2024-01-08T18:48:50+05:30,08-01-2024,714a7169-2cb5-4d1b-b862-26ee6df6534f,UPI/40084/,
DEBIT,UPI,200,1283.51,2024-01-08T21:55:11+05:30,08-01-2024,ea3b8828-50eb-4c18-826d-badcc15f5f44,UPI/40086/,
DEBIT,UPI,240.9,1042.61,2024-01-09T14:48:22+05:30,09-01-2024,04a2fd59-6e28-4bea-841b-eb19416faace,UPI/EURONETGPAY,
DEBIT,UPI,15,1027.61,2024-01-09T19:07:56+05:30,09-01-2024,0bf5340d-2711-4f50-971d-0f218701732f,UPI/GPAYBILLREACHARGE,
DEBIT,UPI,300,727.61,2024-01-09T19:25:49+05:30,09-01-2024,02fb796f-83a5-4935-bd8a-94a2d5545f0c,UPI/GPAY,
CREDIT,OTHERS,790,1517.61,2024-01-10T05:21:07+05:30,10-01-2024,264fc9ff-d326-4ff3-b453-23596ce53c7a,NEFT,8646845
DEBIT,UPI,500,1017.61,2024-01-10T19:04:49+05:30,10-01-2024,fefda690-3a17-4220-83c2-9efa5f59b365,UPI/40101,
DEBIT,UPI,140,877.61,2024-01-10T20:22:52+05:30,10-01-2024,70b8c222-792d-4db2-a7b4-f1922e0ac67b,UPI/40108,
CREDIT,UPI,1,878.61,2024-01-10T21:01:34+05:30,10-01-2024,acf395c0-4bf7-4767-8821-e0a099972b69,UPI/4376,
CREDIT,UPI,1999,2877.61,2024-01-10T21:06:24+05:30,10-01-2024,ed0cd356-1ae5-43f4-8178-c22ff9fe61ed,UPI/4376,
DEBIT,UPI,1000,1877.61,2024-01-11T14:34:37+05:30,11-01-2024,a9ff7b75-7cac-4d51-9e3b-2d78c9af1965,UPI/43775,
CREDIT,OTHERS,470,2347.61,2024-01-12T04:37:24+05:30,12-01-2024,62c9d5e2-428e-4a79-bd11-92d8f07db62c,NEFT,8646845
DEBIT,UPI,110,2237.61,2024-01-12T10:29:19+05:30,12-01-2024,c7cbcd85-01cf-4dc9-b995-fccb5906ff33,UPI/43787,
CREDIT,OTHERS,690,2927.61,2024-01-12T18:18:12+05:30,12-01-2024,e96afe40-f953-486a-8a3b-e031a1901448,IMPS,
DEBIT,UPI,220,2707.61,2024-01-12T21:32:52+05:30,12-01-2024,3fe91676-7889-4829-a932-6d8b2755cb08,UPI/40123,
DEBIT,UPI,500,2207.61,2024-01-13T18:45:23+05:30,13-01-2024,4e5f8715-5a80-43d6-bf83-56a26a12d55d,UPI/43791,
DEBIT,UPI,350,1857.61,2024-01-13T19:33:41+05:30,13-01-2024,7e3b7c17-647b-45b7-8baf-79d338c2a6fd,UPI/PAYTM,
DEBIT,UPI,100,1757.61,2024-01-13T19:38:59+05:30,13-01-2024,c1795188-ceec-4f70-a41f-b54e5ca02f5d,UPI/40135,
CREDIT,OTHERS,290,2047.61,2024-01-14T06:39:15+05:30,14-01-2024,2d13afe7-357d-425c-a331-09ce27110425,NEFT,8646845
DEBIT,UPI,15,2032.61,2024-01-14T21:21:31+05:30,14-01-2024,f5e5f32a-7d3e-427d-a391-3c8ede50d9c5,UPI/BILLDESKRECHARGE,
DEBIT,UPI,110,1922.61,2024-01-15T11:18:03+05:30,15-01-2024,21b1114b-b2dd-46c5-b71d-7b261bc4fb63,UPI/43817,
DEBIT,UPI,80,1842.61,2024-01-15T19:45:32+05:30,15-01-2024,d070801c-7401-4b6f-bc6f-33a8e5a840f1,UPI/43811,
CREDIT,OTHERS,1500,3342.61,2024-01-16T05:07:02+05:30,16-01-2024,1b937e4f-f0f1-41d8-9dad-ec57557ffef6,NEFT,8646845
DEBIT,UPI,10,3332.61,2024-01-16T19:10:49+05:30,16-01-2024,55b413a1-929e-418d-b353-f3867142573c,UPI/43824,
CREDIT,UPI,150,3482.61,2024-01-16T21:35:13+05:30,16-01-2024,a1143671-1045-46d8-8f37-fe367402e90e,UPI/40168/,
DEBIT,UPI,10,3472.61,2024-01-17T11:51:02+05:30,17-01-2024,0da5a399-c646-4b72-aa52-8d009ca1a91c,UPI/GPAY,
DEBIT,UPI,10,3462.61,2024-01-17T20:20:55+05:30,17-01-2024,45778d12-35b5-412d-b6e4-ef3882626971,UPI/4383,
DEBIT,UPI,300,3162.61,2024-01-18T18:49:59+05:30,18-01-2024,2e32ecbb-f985-43d6-8993-a41220da1f0a,UPI/43846,
DEBIT,UPI,15,3147.61,2024-01-18T19:51:29+05:30,18-01-2024,7fa370c4-156e-413a-a692-e597f5ce0483,Gpay BILL Payment,
DEBIT,UPI,240.9,2906.71,2024-01-19T11:59:03+05:30,19-01-2024,e785ff49-b468-4823-a5ef-e441e86f9b6f,UPI/EURONETGPAY,
DEBIT,UPI,500,2406.71,2024-01-19T16:40:07+05:30,19-01-2024,a52446ee-379a-4d3f-9ea2-b77924d94cb1,UPI/43857/,
DEBIT,UPI,155,2251.71,2024-01-19T20:31:13+05:30,19-01-2024,4a553536-d496-4f81-9e10-ee18ecbc34dc,UPI/43856/,
CREDIT,OTHERS,90,2341.71,2024-01-20T05:18:36+05:30,20-01-2024,3643d209-2c06-4e4c-870f-ba26700256c7,NEFT,8646845
CREDIT,OTHERS,580,2921.71,2024-01-21T06:02:52+05:30,21-01-2024,8481b283-de2a-4f1d-aa70-ec139e19ddfb,NEFT,8646845
DEBIT,UPI,300,2621.71,2024-01-21T19:06:36+05:30,21-01-2024,6387b594-6998-47c4-bc67-75f6d22c97c2,UPI/43876,
DEBIT,UPI,50,2571.71,2024-01-21T19:34:28+05:30,21-01-2024,61dc4e95-c640-4fb5-8497-5b76fc6ef8cc,UPI/PAYTM,
DEBIT,UPI,10,2561.71,2024-01-22T13:46:05+05:30,22-01-2024,24da6ab1-cf94-447f-862f-04a7da71e23e,UPI/40220/UP,
CREDIT,OTHERS,350,2911.71,2024-01-24T04:34:42+05:30,24-01-2024,2a1f7267-bfc4-418b-b545-639119d674e8,NEFT,8646845
DEBIT,UPI,240.9,2670.81,2024-01-24T17:47:55+05:30,24-01-2024,c86f88f3-0dda-4247-a903-f66640ce38ec,Gpay BILL Payment,
DEBIT,UPI,500,2170.81,2024-01-24T18:42:09+05:30,24-01-2024,0746569b-5e27-437f-84aa-9f06e4286be7,UPI/40246,
CREDIT,OTHERS,300,2470.81,2024-01-26T05:16:51+05:30,26-01-2024,eef93922-2306-4b7d-93d5-c95986a33666,NEFT,8646845
DEBIT,UPI,260,2210.81,2024-01-26T19:20:40+05:30,26-01-2024,1341bb31-78dc-4d05-88a7-a971235de080,UPI/43923-,
CREDIT,OTHERS,550,2760.81,2024-01-27T04:18:22+05:30,27-01-2024,f489760e-afcc-45d5-9a73-9ce9d7c52f5f,NEFT,8646845
DEBIT,UPI,120,2640.81,2024-01-27T10:40:05+05:30,27-01-2024,46c5404b-1418-423a-bd01-e4e4310461c5,UPI/43933,
DEBIT,UPI,500,2140.81,2024-01-27T18:58:28+05:30,27-01-2024,6a348480-54f6-4ee7-87bc-86a7312a5709,UPI/40278,
DEBIT,UPI,35,2105.81,2024-01-27T20:20:33+05:30,27-01-2024,c76f9685-7f8e-4bba-8477-1253137a3ef5,UPI/40279,
CREDIT,OTHERS,1720,3825.81,2024-01-28T04:16:50+05:30,28-01-2024,1f8b3234-a7be-47e7-bfe6-b369a62c4a18,NEFT,8646845
DEBIT,UPI,15,3810.81,2024-01-28T13:58:21+05:30,28-01-2024,31452e9f-03fd-4d51-aa53-e51ef763c2eb,UPI/BILLDESKRECHARGE,
DEBIT,UPI,800,3010.81,2024-01-28T14:37:28+05:30,28-01-2024,debc511b-ad48-4d6a-a7d6-07232fd917fe,UPI/43941,
DEBIT,UPI,50,2960.81,2024-01-28T20:02:17+05:30,28-01-2024,118471d8-da4d-4b27-bfea-94539b969998,UPI/BHARATPE6,
CREDIT,OTHERS,1850,4810.81,2024-01-29T04:36:54+05:30,29-01-2024,5bb081ab-1a92-4b2e-a6f4-2c9cc7580ce1,NEFT,8646845
CREDIT,UPI,100,4910.81,2024-01-29T21:07:49+05:30,29-01-2024,9b39127d-c6b9-48df-a402-0e584deb0560,UPI/40295/,
CREDIT,OTHERS,800,5710.81,2024-01-30T06:36:50+05:30,30-01-2024,d41d0c9b-b7a9-47d0-a10f-b26c69a5dbc1,NEFT,8646845
DEBIT,UPI,80,5630.81,2024-01-30T10:44:32+05:30,30-01-2024,349f18e4-cd8c-48f3-b550-f2121e8aba84,UPI/40300/,
DEBIT,UPI,7,5623.81,2024-01-30T15:13:21+05:30,30-01-2024,3de88f18-de2e-4291-91ff-e7074f11180e,UPI/BHARATPE,
DEBIT,UPI,500,5123.81,2024-01-30T19:07:51+05:30,30-01-2024,f0b28162-2bce-4103-b00d-aa1b80fd80c3,UPI/40308,
CREDIT,OTHERS,207,5330.81,2024-01-31T05:15:11+05:30,31-01-2024,f158a569-b980-4e45-a944-31b42a31d557,NEFT,8646845
DEBIT,UPI,5000,330.81,2024-01-31T14:55:18+05:30,31-01-2024,73617a32-1890-46c5-bb78-b8a858d966fd,UPI/43972,
CREDIT,UPI,100,430.81,2024-01-31T19:17:57+05:30,31-01-2024,7c8fce48-1a00-461b-b6e3-af37130eee0c,UPI/43970/,
DEBIT,UPI,100,330.81,2024-01-31T19:58:20+05:30,31-01-2024,809adb3c-d3ef-4b7a-b146-2802f3f35753,UPI/43975,
CREDIT,OTHERS,900,1230.81,2024-02-01T05:28:38+05:30,01-02-2024,08a34f7b-850e-457e-a038-0b000f4d6847,NEFT,8646845
DEBIT,UPI,19,1211.81,2024-02-01T18:31:37+05:30,01-02-2024,4f8b69e5-2851-4253-8a0f-ecff15cc9e25,UPI/EURONETGPAY,
CREDIT,OTHERS,58,1269.81,2024-02-03T09:29:49+05:30,31-01-2024,cae6321d-8ab5-49f2-b02d-843cd3714362,5188810000,
CREDIT,UPI,200,1469.81,2024-02-03T18:53:39+05:30,03-02-2024,ce72ebe9-c56f-40b3-a370-c94123047f03,UPI/40344/,
DEBIT,UPI,400,1069.81,2024-02-03T19:58:44+05:30,03-02-2024,cda774a4-0998-4448-b64b-d38c751b6046,UPI/BHARATPE,
DEBIT,UPI,50,1019.81,2024-02-03T21:01:22+05:30,03-02-2024,bf600bd4-ff26-4656-8075-1330fc2bfeab,UPI/BHARATPE6,
DEBIT,UPI,120,899.81,2024-02-03T21:04:22+05:30,03-02-2024,dffb7b0b-809d-4693-b9d3-39cb325ab763,UPI/40340/,
CREDIT,OTHERS,800,1699.81,2024-02-04T06:58:51+05:30,04-02-2024,77909c14-8e91-4e22-8eb5-22d1a9c9fd70,NEFT,8646845
DEBIT,UPI,120,1579.81,2024-02-04T19:50:17+05:30,04-02-2024,328ac14b-ef6c-458b-b092-dd9824a77f94,UPI/40353,
DEBIT,UPI,50,1529.81,2024-02-05T12:32:51+05:30,05-02-2024,88d1bfe6-2c26-4dd2-b0e7-cd5fb5c5ccae,UPI/44024/,
DEBIT,UPI,500,1029.81,2024-02-05T18:21:15+05:30,05-02-2024,e7959102-13e1-47f3-a99f-347df1210bad,UPI/44022/U,
DEBIT,UPI,150,879.81,2024-02-05T18:41:54+05:30,05-02-2024,467a3d65-2ad0-4f2c-b016-25c1663e8fb7,UPI/BHARATPE,
DEBIT,UPI,10,869.81,2024-02-06T11:15:11+05:30,06-02-2024,1575967c-306e-4a3e-bc03-1a9be7cbdf23,UPI/40379,
DEBIT,UPI,200,669.81,2024-02-07T19:10:09+05:30,07-02-2024,7b9eb3f7-923f-459a-a9d7-af5ee039bd7e,UPI/44049,
DEBIT,UPI,10,659.81,2024-02-07T21:22:08+05:30,07-02-2024,ae8b77c8-30cb-4342-ad58-cc2f00e44242,UPI/4404,
CREDIT,OTHERS,2600,3259.81,2024-02-08T07:59:15+05:30,08-02-2024,61b9360f-31da-4c9d-97ae-5ea710d1891b,NEFT,8646845
DEBIT,UPI,50,3209.81,2024-02-08T13:35:09+05:30,08-02-2024,8ebd0800-7e9e-4590-832d-153baecaada8,UPI/40397,
DEBIT,UPI,120,3089.81,2024-02-08T14:25:59+05:30,08-02-2024,2b43e999-36ab-4f34-916c-9d86d25799cc,UPI/PAYTM,
DEBIT,UPI,240,2849.81,2024-02-08T20:34:42+05:30,08-02-2024,7ce9315c-ed05-4556-b612-d0e08e5cb385,UPI/40391,
DEBIT,UPI,100,2749.81,2024-02-09T15:58:47+05:30,09-02-2024,95b1eec3-0171-4116-b682-4059d2a7bc24,UPI/PAYTM,
CREDIT,OTHERS,750,3499.81,2024-02-10T06:47:12+05:30,10-02-2024,0a69922e-7224-4efd-9a72-3dcbd3aec1e3,NEFT,8646845
DEBIT,UPI,500,2999.81,2024-02-10T19:05:57+05:30,10-02-2024,47c6ee84-d148-4fd1-805a-888e13d4634e,UPI/40411,
DEBIT,UPI,15,2984.81,2024-02-11T14:56:13+05:30,11-02-2024,d8feb565-b6d2-4762-92b6-56f8bd03bd31,Gpay BILL Payment,
DEBIT,UPI,30,2954.81,2024-02-11T20:16:14+05:30,11-02-2024,37a15083-777f-4d71-a2da-bc6572399071,UPI/40423,
CREDIT,UPI,200,3154.81,2024-02-11T21:40:10+05:30,11-02-2024,3e7727fd-f4f5-4979-ba30-1fb191e78ea0,UPI/40426/,
CREDIT,OTHERS,590,3744.81,2024-02-12T04:46:01+05:30,12-02-2024,68b32c0e-caf8-4f3d-9f43-9a98020a9370,NEFT,8646845
CREDIT,UPI,10000,13744.81,2024-02-12T13:22:57+05:30,12-02-2024,4e097305-2394-4ddb-9194-b5ba2c4f1f3c,UPI/4409,
